NAME10,UATYP10,AFFGEOID
"Rantoul, IL",C,1400000US17019010100
"Rantoul, IL",C,1400000US17019010300
"Kenosha, WI--IL",U,1400000US17097866000
"Kenosha, WI--IL",U,1400000US17097860101
"Kenosha, WI--IL",U,1400000US17097860104
"Kenosha, WI--IL",U,1400000US17097860103
"Fairfield, IL",C,1400000US17191955200
"Fairfield, IL",C,1400000US17191955100
"Pana, IL",C,1400000US17173959200
"Pana, IL",C,1400000US17021958800
"Pana, IL",C,1400000US17021958900
"Taylorville, IL",C,1400000US17021958700
"Taylorville, IL",C,1400000US17021958200
"Taylorville, IL",C,1400000US17021958400
"Taylorville, IL",C,1400000US17021958300
"Taylorville, IL",C,1400000US17021958500
"Peotone, IL",C,1400000US17197883904
"Carmi, IL",C,1400000US17193958200
"Carmi, IL",C,1400000US17193958000
"Olney, IL",C,1400000US17159978000
"Olney, IL",C,1400000US17159978200
"Olney, IL",C,1400000US17159978100
"Eldorado, IL",C,1400000US17165955500
"Nashville, IL",C,1400000US17189950300
"Mount Carmel, IL",C,1400000US17185957500
"Mount Carmel, IL",C,1400000US17185957400
"Marshall, IL",C,1400000US17023060200
"DeKalb, IL",U,1400000US17037000700
"DeKalb, IL",U,1400000US17037000600
"DeKalb, IL",U,1400000US17037000800
"DeKalb, IL",U,1400000US17037001600
"DeKalb, IL",U,1400000US17037001002
"DeKalb, IL",U,1400000US17037002200
"DeKalb, IL",U,1400000US17037001300
"DeKalb, IL",U,1400000US17037000900
"Breese, IL",C,1400000US17027900601
"Breese, IL",C,1400000US17027900300
"Du Quoin, IL",C,1400000US17145030400
"Du Quoin, IL",C,1400000US17145030600
"Carlyle, IL",C,1400000US17027900300
"Carlyle, IL",C,1400000US17027900402
"Murphysboro, IL",C,1400000US17077010600
"Murphysboro, IL",C,1400000US17077010700
"Murphysboro, IL",C,1400000US17077011000
"Murphysboro, IL",C,1400000US17077010400
"Beloit, WI--IL",U,1400000US17201004001
"Beloit, WI--IL",U,1400000US17201004003
"Beloit, WI--IL",U,1400000US17201004002
"Beloit, WI--IL",U,1400000US17201003901
"Galesburg, IL",C,1400000US17187870300
"Galesburg, IL",C,1400000US17095000500
"Galesburg, IL",C,1400000US17095000400
"Galesburg, IL",C,1400000US17095000300
"Galesburg, IL",C,1400000US17095000700
"Galesburg, IL",C,1400000US17095000800
"Galesburg, IL",C,1400000US17095000600
"Galesburg, IL",C,1400000US17095001100
"Galesburg, IL",C,1400000US17095001000
"Galesburg, IL",C,1400000US17095000200
"Auburn, IL",C,1400000US17167003400
"Virden, IL",C,1400000US17167003400
"Morris, IL",C,1400000US17063000400
"Morris, IL",C,1400000US17063000500
"Morris, IL",C,1400000US17063000200
"Morris, IL",C,1400000US17063000300
"Morris, IL",C,1400000US17063000700
"Mascoutah, IL",C,1400000US17163504002
"Mascoutah, IL",C,1400000US17163504303
"Marseilles, IL",C,1400000US17099964000
"Marseilles, IL",C,1400000US17099963700
"Marseilles, IL",C,1400000US17099962500
"Mendota, IL",C,1400000US17099962000
"Clinton, IL",C,1400000US17039971700
"Vandalia, IL",C,1400000US17051950700
"Vandalia, IL",C,1400000US17051950800
"Vandalia, IL",C,1400000US17051950900
"Paris, IL",C,1400000US17045070500
"Paris, IL",C,1400000US17045070300
"Benton, IL",C,1400000US17055040500
"Benton, IL",C,1400000US17055040700
"Ottawa, IL",C,1400000US17099963500
"Ottawa, IL",C,1400000US17099962600
"Ottawa, IL",C,1400000US17099963600
"Ottawa, IL",C,1400000US17099962700
"Ottawa, IL",C,1400000US17099962800
"Ottawa, IL",C,1400000US17099962300
"Streator, IL",C,1400000US17099964300
"Streator, IL",C,1400000US17099963800
"Streator, IL",C,1400000US17099963900
"Streator, IL",C,1400000US17099964200
"Christopher, IL",C,1400000US17055040200
"Christopher, IL",C,1400000US17055040300
"Le Roy, IL",C,1400000US17113005502
"Le Roy, IL",C,1400000US17113005501
"Carlinville, IL",C,1400000US17117956400
"Gillespie, IL",C,1400000US17117956900
"Havana, IL",C,1400000US17125956600
"Havana, IL",C,1400000US17125956500
"Petersburg, IL",C,1400000US17129010200
"Downs, IL",C,1400000US17113005400
"Jacksonville, IL",C,1400000US17137951800
"Jacksonville, IL",C,1400000US17137951700
"Jacksonville, IL",C,1400000US17137951600
"Jacksonville, IL",C,1400000US17137952000
"Jacksonville, IL",C,1400000US17137951900
"Pawnee, IL",C,1400000US17167003300
"Fort Madison, IA--IL",C,1400000US17067954000
"Newton, IL",C,1400000US17079977400
"Momence, IL",C,1400000US17091010800
"Momence, IL",C,1400000US17091010900
"Anna, IL",C,1400000US17181950200
"Anna, IL",C,1400000US17181950100
"Sterling, IL",C,1400000US17195001500
"Sterling, IL",C,1400000US17195001400
"Sterling, IL",C,1400000US17195000100
"Sterling, IL",C,1400000US17195001000
"Sterling, IL",C,1400000US17195001600
"Sterling, IL",C,1400000US17195001100
"Sterling, IL",C,1400000US17195001200
"Sterling, IL",C,1400000US17195001300
"El Paso, IL",C,1400000US17113005102
"El Paso, IL",C,1400000US17203030700
"Burlington, IA--IL",C,1400000US17071973400
"Byron, IL",C,1400000US17141961000
"Byron, IL",C,1400000US17141960700
"Rochelle, IL",C,1400000US17141961600
"Rochelle, IL",C,1400000US17141961100
"Davis Junction, IL",C,1400000US17141961000
"Braidwood--Coal City--Wilmington, IL",C,1400000US17197884006
"Braidwood--Coal City--Wilmington, IL",C,1400000US17197883401
"Braidwood--Coal City--Wilmington, IL",C,1400000US17197883304
"Braidwood--Coal City--Wilmington, IL",C,1400000US17063000900
"Braidwood--Coal City--Wilmington, IL",C,1400000US17063000700
"Gilman, IL",C,1400000US17075950700
"Gilman, IL",C,1400000US17075950600
"Hillsboro, IL",C,1400000US17135957600
"Hillsboro, IL",C,1400000US17135957900
"Harvard, IL",C,1400000US17111870301
"Harvard, IL",C,1400000US17111870302
"Watseka, IL",C,1400000US17075950500
"Watseka, IL",C,1400000US17075950400
"Charleston, IL",C,1400000US17029000900
"Charleston, IL",C,1400000US17029000800
"Charleston, IL",C,1400000US17029000100
"Marengo, IL",C,1400000US17111871004
"Smithton, IL",C,1400000US17163504001
"Nokomis, IL",C,1400000US17135957400
"Nokomis, IL",C,1400000US17135957300
"Millstadt, IL",C,1400000US17163503203
"Highland, IL",C,1400000US17119403603
"Highland, IL",C,1400000US17119403604
"Highland, IL",C,1400000US17119403701
"Highland, IL",C,1400000US17119403601
"Kewanee, IL",C,1400000US17073030800
"Kewanee, IL",C,1400000US17073030900
"Kewanee, IL",C,1400000US17073030600
"Salem, IL",C,1400000US17121952000
"Litchfield, IL",C,1400000US17135957800
"Litchfield, IL",C,1400000US17135957700
"Metamora, IL",C,1400000US17203030400
"Canton, IL",C,1400000US17057953500
"Canton, IL",C,1400000US17057953300
"Canton, IL",C,1400000US17057953600
"Canton, IL",C,1400000US17057953400
"Canton, IL",C,1400000US17057953200
"Pittsfield, IL",C,1400000US17149952700
"Monmouth, IL",C,1400000US17187870500
"Monmouth, IL",C,1400000US17187870400
"Monmouth, IL",C,1400000US17187870300
"Sullivan, IL",C,1400000US17139977200
"Pinckneyville, IL",C,1400000US17145030200
"West Frankfort, IL",C,1400000US17055040900
"West Frankfort, IL",C,1400000US17055041000
"West Frankfort, IL",C,1400000US17055041100
"Fairbury, IL",C,1400000US17105960800
"White Hall, IL",C,1400000US17061973700
"Sparta, IL",C,1400000US17157950700
"Sparta, IL",C,1400000US17157950600
"Woodstock, IL",C,1400000US17111870200
"Woodstock, IL",C,1400000US17111870904
"Woodstock, IL",C,1400000US17111870402
"Woodstock, IL",C,1400000US17111870905
"Woodstock, IL",C,1400000US17111870903
"Paxton, IL",C,1400000US17075950700
"Paxton, IL",C,1400000US17053961800
"Harrisburg, IL",C,1400000US17165956000
"Harrisburg, IL",C,1400000US17165955800
"Beecher, IL",C,1400000US17197883902
"Staunton, IL",C,1400000US17117957200
"Aledo, IL",C,1400000US17131040300
"Danville, IL",U,1400000US17183000100
"Danville, IL",U,1400000US17183000300
"Danville, IL",U,1400000US17183000200
"Danville, IL",U,1400000US17183010600
"Danville, IL",U,1400000US17183011000
"Danville, IL",U,1400000US17183010300
"Danville, IL",U,1400000US17183010400
"Danville, IL",U,1400000US17183000400
"Danville, IL",U,1400000US17183011200
"Danville, IL",U,1400000US17183010702
"Danville, IL",U,1400000US17183010701
"Danville, IL",U,1400000US17183001300
"Danville, IL",U,1400000US17183000600
"Danville, IL",U,1400000US17183000900
"Danville, IL",U,1400000US17183000800
"Princeton, IL",C,1400000US17011965500
"Princeton, IL",C,1400000US17011965400
"Princeton, IL",C,1400000US17011965300
"Abingdon, IL",C,1400000US17095001500
"Macomb, IL",C,1400000US17109010500
"Macomb, IL",C,1400000US17109010400
"Macomb, IL",C,1400000US17109010700
"Macomb, IL",C,1400000US17109011000
"Macomb, IL",C,1400000US17109010600
"Shelbyville, IL",C,1400000US17173959400
